id,Tweet,Time,Language,Source,Author id,retweet_count,reply_count,like_count,quote_count
1.54E+18,@7  Hello my friend happy Independence Day I feel terrible for you and I've also had covid-19 and you know I'm very immunocompromised. Be careful I hope this B5 variant passes you by like Mickey Rivers on the base paths enjoy what you can do and rest up! SPEEDY  RECOVERY,2022-07-04 16:27:48+00:00,en,Twitter for Android,1.47E+18,0,0,0,0
1.54E+18,"RT @NaphiSoc: https://t.co/NVaWNEXWLe

Guardian: There is no herd immunity to covid from vaxxes specifically because the vaxxes do not prev…",2022-07-04 16:27:47+00:00,en,Twitter for Android,47467614,1,0,0,0
1.54E+18,I have had an ear infection that has morphed into a general body infection and it's not COVID according to three RATs but damn I forgot how much other illnesses suck. How can my body produce this much snot? HOW,2022-07-04 16:27:47+00:00,en,Twitter Web App,184630557,0,0,2,0
1.54E+18,RT @longhorn196070: @wmwms224 I tweeted the hell out of this but I’m shadow banned on here  54 Billion tax payer dollars to hide where Covi…,2022-07-04 16:27:47+00:00,en,Twitter for iPhone,1.50E+18,3,0,0,0
1.54E+18,"RT @DrEliDavid: RIP evidence-based medicine ⚰️

https://t.co/k6MCuFxdKh https://t.co/aguyLgduXd",2022-07-04 16:27:47+00:00,en,Twitter for Android,1.52E+18,516,0,0,0
1.54E+18,RT @XPETTYFACEBOOK: Remember when Trump said covid was a Democrat hoax &amp; it got so bad he shut the country down and corporate greed hasn't…,2022-07-04 16:27:46+00:00,en,Twitter for iPad,2792672981,8,0,0,0
1.54E+18,RT @edward_baran: Why this sudden concerted effort to ramp up ‘Covid’ fear-mongering? Is it because ‘monkeypox’ did not work?,2022-07-04 16:27:46+00:00,en,Twitter for Android,221912346,42,0,0,0
1.54E+18,@wilsc2101 Te dio covid de nuevo primito? Jaja,2022-07-04 16:27:46+00:00,es,Twitter for iPhone,219692329,0,0,0,0
1.54E+18,"RT @AmitAryaMD: Data until June 30th, 2022. 

Source: https://t.co/lgy2ojiocK",2022-07-04 16:27:46+00:00,en,Twitter Web App,1.16E+18,8,0,0,0
1.54E+18,"RT @PaulaPsychlo: Ich habe Kopfschmerzen, mein Sohn hustet. Bitte lass es nicht schon wieder Covid sein... Ich will diesen Scheiß nicht meh…",2022-07-04 16:27:46+00:00,de,Twitter for Android,39974036,52,0,0,0
1.54E+18,"RT @KarLeia: COVID isn’t seasonal.

I REPEAT: IT IS NOT SEASONAL.

It’s not under control. It’s not like a common cold. It’s not worth the…",2022-07-04 16:27:46+00:00,en,Twitter for Android,8.85E+17,1300,0,0,0
1.54E+18,@EducatingTrump2 @MaxSull97134840 @jickup @SebGorka More bullshit. We were stagnant as fuck and he fixed it. He listened to morons like Fauci and Birx. Australia and Canada had/have far worse responses. Even with Covid our economy was still great. Biden is the one that killed it.,2022-07-04 16:27:46+00:00,en,Twitter for iPhone,1.45E+18,0,1,0,0
1.54E+18,"RT @candiamanuel329: ""Nunca estaremos completamente vacunados contra el covid-19"".

 El ministro de Salud, Jean-Yves Duclos, dice que los c…",2022-07-04 16:27:46+00:00,es,Twitter for iPhone,2800466323,2,0,0,0
1.54E+18,"@UncleJay1005508 not covid, tonsilitis lang",2022-07-04 16:27:46+00:00,en,Twitter for iPhone,1.44E+18,0,1,0,0
1.54E+18,"RT @brobert545: The Democrat Party is trying to remove our God given rights every day. Like leaving home during COVID, having the freedom t…",2022-07-04 16:27:45+00:00,en,Twitter Web App,8.37E+17,3,0,0,0
1.54E+18,RT @alvaro_delgado: El secretario ⁦@adan_augusto⁩ da positivo a COVID-19; el viernes estuvo con ⁦@lopezobrador_⁩ en Dos Bocas  https://t.co…,2022-07-04 16:27:45+00:00,es,Twitter for Android,393195013,16,0,0,0
1.54E+18,@michaelmina_lab @danaparish The prob as it looks to me is that CDC is totally MIA on this. The way ppl are reacting to their testing experience makes sense even if it's incorrect. My cynical take is that White House/CDC wants to undermine faith in RATs but not too explicitly. Contributes covid nonchalance.,2022-07-04 16:27:45+00:00,en,Twitter for Android,8.75E+17,0,0,0,0
1.54E+18,RT @WSherlock1887: Dr Vladimir Zelenko from his hospital bed - The WORLD needs a CLEANING - So Let the CULLING Begin https://t.co/aJz2oKh5B…,2022-07-04 16:27:45+00:00,en,Twitter Web App,1.24E+18,1,0,0,0
1.54E+18,"RT @universalsoftw2: アメリカ：新型コロナワクチン接種後の死者29,162人、命に関わる障害32,549件、一生治らない身体障害54,559件、血栓症14,148 件、心筋（膜）炎42,354件、流産4,771件、胎児死亡4,292 件、帯状疱疹14,158…",2022-07-04 16:27:45+00:00,ja,Twitter for Android,180326022,427,0,0,0
1.54E+18,"RT @frozen: I don't know who needs to hear this, but a ""mild covid infection"" that results in chronic, lifelong disability is not—and will…",2022-07-04 16:27:45+00:00,en,Twitter Web App,112709990,469,0,0,0
1.54E+18,RT @PeterStefanovi2: Imagine being a civil servant who helped keep the country running during covid &amp; now being told you’re only worth a 2%…,2022-07-04 16:27:45+00:00,en,Twitter Web App,4876049993,939,0,0,0
1.54E+18,"@scottlincicome Sorry, but COVID has caused me to realize perfect attendance awards are dumb. Especially for restaurant workers. Don’t come to work sick!",2022-07-04 16:27:45+00:00,en,Twitter for iPhone,88327742,0,0,1,0
1.54E+18,"RT @MinAlimenVen: Es tarea de todos prevenir el #Covid19, usar la mascarilla o tapabocas te ayudará a protegerte de este virus. Recuerda qu…",2022-07-04 16:27:45+00:00,es,Twitter Web App,1.29E+18,35,0,0,0
1.54E+18,"RT @enenbee: This is a tweet I just can’t get past

There are over 300 Australians dying every week of COVID wIth no signs the pace is slow…",2022-07-04 16:27:44+00:00,en,Twitter for iPad,15965877,442,0,0,0
1.54E+18,"minha única amiga ta com covid e nao vai poder ir pra escola
ui , um ótimo dia pra eu tomar água sanitária",2022-07-04 16:27:44+00:00,pt,Twitter for Android,1.48E+18,0,0,0,0
1.54E+18,RT @RTPthefirst: City of London is still not back to peak city workers post-covid so retail businesses that expanded aggressively need to a…,2022-07-04 16:27:44+00:00,en,Twitter Web App,7.66E+17,1,0,0,0
1.54E+18,RT @SiChinoPa: Tumataas ang kaso ng Covid. Nasa gitna pa din tayo ng pandemya. Pero wala pa din tayong SECRETARY OF HEALTH?!? LET. THAT. SI…,2022-07-04 16:27:44+00:00,tl,Twitter for iPhone,277268400,818,0,0,0
1.54E+18,"Hola bebés, se que he estado un poco inactiva. Pero lo qué pasó fue que tenía COVID y me sentía muy mal 😞😭 estaba triste por estar enferma y a la vez tener ganas de coger 🥺pero hoy iré a casa de mi tío a qué me de mi buen inicio de semana bien rico 😋 https://t.co/NbQNX797K8",2022-07-04 16:27:44+00:00,es,Twitter for iPhone,1.51E+18,13,3,79,0
1.54E+18,RT @qo_ideme6: Je demande juste que l'assemblée nationale exige la lève du secret défense pendant la crise covid qui n'a pas lieu d'être si…,2022-07-04 16:27:44+00:00,fr,Twitter Web App,8.57E+17,408,0,0,0
1.54E+18,"RT @Michael99283826: 😏🇨🇦...Shocking!.....They seriously want us dead.
And will lie to get you. 

FDA will not require clinical trial data t…",2022-07-04 16:27:44+00:00,en,Twitter for Android,8.20E+17,4,0,0,0
1.54E+18,"RT @ajaydevgn: It was a reality we lived with for more than two years. And here’s an attempt to bring you close to that.
Get your copy of ‘…",2022-07-04 16:27:44+00:00,en,Twitter for Android,1.26E+18,255,0,0,0
1.54E+18,"RT @HansHuebner: Ist das nur mein Gefühl, oder rollt da gerade eine Riesen-COVID-Welle durch das Land und weil man nur mit Gewalt in die St…",2022-07-04 16:27:44+00:00,de,Twitter for Mac,263288896,265,0,0,0
1.54E+18,"RT @CleoKapp: On est passé en quelques mois de : "" Les deux doses protègent à 95% du covid "" à "" Les 1/2/3/4 doses ne protègent ni de la co…",2022-07-04 16:27:44+00:00,fr,Twitter for Android,299869039,21,0,0,0
1.54E+18,"RT @kimberly_leidy: #MáximaMoral
‌‌Desarrollan jornadas casa a casa para detección de la COVID-19 en Zulia

El personal sanitario de los Ce…",2022-07-04 16:27:44+00:00,es,Twitter for Android,1.53E+18,54,0,0,0
1.54E+18,RT @drclairetaylor: 15/ I have also written about what I think causes long Covid. This equally applies to acute Covid and the inflammation…,2022-07-04 16:27:43+00:00,en,Twitter Web App,274902685,353,0,0,0
1.54E+18,"RT @MillieandGriff: Unfortunately after 2 years of being careful, Mum has got covid! First night out in two years, so annoying! We're looki…",2022-07-04 16:27:43+00:00,en,Twitter for iPhone,8.80E+17,40,0,0,0
1.54E+18,RT @manopsi: คหสต เราเจอ COVID มาปีที่ 3 แล้ว ควรต้องพยายามเปลี่ยนผ่านเพื่ออยู่ร่วมกับมัน เหมือนที่เราอยู่ร่วมกับโรคติดต่ออื่น ๆ แทนที่จะพย…,2022-07-04 16:27:43+00:00,th,Twitter for iPhone,1645627172,3744,0,0,0
1.54E+18,"RT @BetsSerranof: Por favor, oren por mi me siento fatal. No es Covid pero está gripa e infección de la garganta ahora sí me dieron muy fue…",2022-07-04 16:27:43+00:00,es,Twitter for Android,264377803,28,0,0,0
1.54E+18,"RT @EurekaNews10: El profesor Jeffrey Sachs, tras dos años al frente de la comisión Covid de la revista médica The Lancet, ha dicho que est…",2022-07-04 16:27:43+00:00,es,Twitter Web App,141696090,2001,0,0,0
1.54E+18,fui hj fazer o teste da COVID e tô com a irritação no nariz até agora,2022-07-04 16:27:42+00:00,pt,Twitter for iPhone,7.41E+17,0,0,0,0
1.54E+18,"The best part about NACDA this year was getting to see everyone for the first time in 3 years and learning about best practices and what the future holds.

The worst thing about NACDA this year was coming home with COVID and spending the holiday cooped up at home.",2022-07-04 16:27:42+00:00,en,Twitter Web App,62659285,0,0,0,0
1.54E+18,RT @HAGnews2: #MilesGuo: The CCP is seeking advice from people around the world to revive the economies of #HongKong and the #mainland; bei…,2022-07-04 16:27:42+00:00,en,Twitter Web App,1.42E+18,112,0,0,0
1.54E+18,RT @KevinSixx13: Remember when Trump fired  the Commanding Officer of the USS Theodore Roosevelt for requesting to transfer his Covid posit…,2022-07-04 16:27:42+00:00,en,TweetDeck,615318971,1016,0,0,0
1.54E+18,"RT @albertlandis3: Who do you blame for the record gas and food prices?

A) Gas station owners
B) Supply chain problems
C) Vladimir Putin
D…",2022-07-04 16:27:42+00:00,en,Twitter for Android,8.30E+17,200,0,0,0
1.54E+18,"RT @ImolaOggi: Uruguay, giudice dà 48 ore di tempo a Pfizer e al governo per rispondere su composizione, efficacia ed eventi avversi dei va…",2022-07-04 16:27:42+00:00,it,Twitter for Android,1.54E+18,374,0,0,0
1.54E+18,"RT @Oldglorycries: COVID proved that when citizens act in good faith &amp; trust their government, the government will not return the favor.  @…",2022-07-04 16:27:42+00:00,en,Twitter for iPhone,15317594,39,0,0,0
1.54E+18,"RT @Yash25571056: Let me post another gentle reminder:

Those who got COVID-19 have increased risks of
 350% Alzheimer's disease;
 260% Par…",2022-07-04 16:27:42+00:00,en,Twitter Web App,9.34E+17,257,0,0,0
1.54E+18,"RT @Brandon86724235: Most people aren't vaccinated against covid. Most are vaccinated against job loss, public opinion, inability to travel…",2022-07-04 16:27:42+00:00,en,Twitter Web App,322791093,87,0,0,0
1.54E+18,"RT @PolsatNewsPL: Naukowcy z Poznania na podstawie badania ścieków sprawdzili, ile wirusa SARS-CoV-2 jest w społeczeństwie i porównali z da…",2022-07-04 16:27:41+00:00,pl,Twitter Web App,1.43E+18,20,0,0,0
1.54E+18,"RT @MJ_007Club: Kanhaiya Lal &amp; Nazim's friendship:

Kanhaiya lent money to Nazim to help Nazim's dad run his shop &amp; also when his abbu’s sh…",2022-07-04 16:27:41+00:00,en,Twitter Web App,3312617275,2026,0,0,0
1.54E+18,"RT @ECooperAuthor: Before Covid, I had a huge amount of faith in the CDC. I am a pro-science person and I believed that they would act in a…",2022-07-04 16:27:41+00:00,en,Twitter for iPhone,374825535,2942,0,0,0
1.54E+18,"RT @KarLeia: COVID isn’t seasonal.

I REPEAT: IT IS NOT SEASONAL.

It’s not under control. It’s not like a common cold. It’s not worth the…",2022-07-04 16:27:40+00:00,en,Twitter Web App,736420752,1300,0,0,0
1.54E+18,"RT @katarzyna_ts: Małpia ospa nie pyknęła, wojna już się znudziła, więc wchodzi Covid-22. Czy owce już gotowe na kolejne strzyżenie?",2022-07-04 16:27:40+00:00,pl,Twitter Web App,1.42E+18,16,0,0,0
1.54E+18,"RT @YayraKoku: Flashback 2015:
Those who are saying we are going to IMF because of the Global crisis (COVID-19 &amp; Ukraine war), please, Bawu…",2022-07-04 16:27:40+00:00,en,Twitter for Android,1432967880,284,0,0,0
1.54E+18,"RT @SandybeachPD: Is the common cold being rebranded to covid? PCR tests or nose swabs, can't tell the difference between the two. How can…",2022-07-04 16:27:40+00:00,en,Twitter for iPhone,1.38E+18,54,0,0,0
1.54E+18,RT @RichardJMurphy: Sunak and Johnson said yesterday that the Bank of England has to act to tackle inflation caused by increased demand in…,2022-07-04 16:27:40+00:00,en,Twitter for iPhone,87212705,1524,0,0,0
1.54E+18,"RT @Jkitikitty: เยาวชนรุ่นนี้ นอกจากขาดทักษะการเข้าสังคมไป 2 ปีเพราะ Covid แล้วยังต้องเติบโตมาในดงกัญชาอีกด้วย

Pray for the future of …
🥲🥲🥲",2022-07-04 16:27:40+00:00,th,Twitter for Android,525288282,44,0,0,0
1.54E+18,"@terkaoss @pl4ma @P_Fiala @vonderleyen Covid tady ale pořád je, že jo. Kde máte důkaz, že 99 %?😄",2022-07-04 16:27:40+00:00,cs,Twitter for Android,3349475235,0,0,0,0
1.54E+18,"RT @yaneerbaryam: ""Stop scolding people for worrying about monkeypox

""The obsession with managing public opinion gets in the way of managi…",2022-07-04 16:27:40+00:00,en,Twitter for iPhone,9.58E+17,113,0,0,0
1.54E+18,"RT @Lady_Ghost101: What is your overall thoughts of the COVID-19 vaccine? Take this short survey down below and let's hear 👇
https://t.co/9…",2022-07-04 16:27:40+00:00,en,Twitter for iPhone,1.50E+18,41,0,0,0
1.54E+18,RT @RichardJMurphy: Sunak and Johnson said yesterday that the Bank of England has to act to tackle inflation caused by increased demand in…,2022-07-04 16:27:39+00:00,en,Twitter for Android,2945586784,1524,0,0,0
1.54E+18,RT @ht4ecosocialism: Covid ripping through communities and virtually everyone I know is going maskless to events in confined spaces 😳,2022-07-04 16:27:39+00:00,en,Twitter for iPad,3293897116,9,0,0,0
1.54E+18,RT @manuelrico: Hoy hace 838 días que el Gobierno Ayuso aprobó el Protocolo que impedía trasladar al hospital a los residentes más vulnerab…,2022-07-04 16:27:39+00:00,es,Twitter for Android,12072912,3940,0,0,0
1.54E+18,"RT @mindingottawa: Whole concept of ""fully vaxxed"" is out the window, says @JYDuclos; It's now a Covid shot every 9 months going forward: ""…",2022-07-04 16:27:39+00:00,en,Twitter Web App,1.08E+18,144,0,0,0
1.54E+18,"RT @ECooperAuthor: Before Covid, I had a huge amount of faith in the CDC. I am a pro-science person and I believed that they would act in a…",2022-07-04 16:27:39+00:00,en,Twitter Web App,129078435,2942,0,0,0
1.54E+18,RT @MLS_Dave: So by most estimates 80% of covid infections aren't being counted because home tests/no tests/no reporting &amp; that means a lik…,2022-07-04 16:27:39+00:00,en,Twitter for Android,1.35E+18,40,0,0,0
1.54E+18,"RT @KarLeia: COVID isn’t seasonal.

I REPEAT: IT IS NOT SEASONAL.

It’s not under control. It’s not like a common cold. It’s not worth the…",2022-07-04 16:27:39+00:00,en,Twitter for Android,1.46E+18,1300,0,0,0
1.54E+18,"Adán Augusto López da positivo a COVID-19

La Secretaría de Gobernación informó que @adan_augusto continuará trabajando a distancia. El pasado viernes, el titular de la @SEGOB_mx asistió a la inauguración de la refinería en Dos Bocas con el presidente @lopezobrador_. https://t.co/LIq8KRcBLV",2022-07-04 16:27:39+00:00,es,Twitter Web App,164337327,3,0,3,1
1.54E+18,"@jm_salcedo @leogandarias @marmas1975 @JUANMA_EXTERIOR @Atico_Juridico @bruno_berenguer @AEDAF Caso curioso de prescripción q llega al despacho. Liquidación por declaración patrimonial del ejercicio 2017 (importe a pagar testimonial), notificada hoy 4/7. En mi opinión prescrita, en opinión de los compañeros se ampliaron los plazos de prescripción por COVID, ¿opiniones?",2022-07-04 16:27:39+00:00,es,Twitter for Android,1.06E+18,0,0,0,0
1.54E+18,@choclategirl23 Covid ah choco,2022-07-04 16:27:39+00:00,en,Twitter for Android,983080795,0,0,0,0
1.54E+18,"RT @aekwien: Ärztekammer befürchtet Urlaubssperren – Zabaneh: „Ärzteschaft und Gesundheitspersonal brauchen ihre Erholung.“

https://t.co/A…",2022-07-04 16:27:39+00:00,de,Twitter for Android,3003015671,3,0,0,0
1.54E+18,Krisp is a very effective Noise Cancellation App for remote working.  Read our review. https://t.co/jOFSD5jUYc  #COVID #remotework #remotejobs #remoteworking  #webinar #freelancer #wfh # #homeoffice #noise #work #videoconference #zoom #callcenter https://t.co/jl2dhyIYBw,2022-07-04 16:27:38+00:00,en,Hootsuite Inc.,2546330804,0,0,0,0
1.54E+18,RT @AmitAryaMD: Maybe…just maybe…we should stop pretending that COVID is over...and actually do something? https://t.co/hcwpRkRjmC,2022-07-04 16:27:38+00:00,en,Twitter for Android,2321536080,145,0,0,0
1.54E+18,Caraca nunca mais tinha visto tanto covid 😪,2022-07-04 16:27:38+00:00,pt,Twitter for iPhone,342736282,0,0,0,0
1.54E+18,"RT @latinus_us: La educación en Latinoamérica retrocede una década por la pandemia de #COVID19, alerta el Banco Mundial. #Coronavirus
#Lati…",2022-07-04 16:27:38+00:00,es,Twitter for Android,2393643156,19,0,0,0
1.54E+18,"More contagious than COVID, more worrying than extremism. https://t.co/wSEMMEbVkr",2022-07-04 16:27:38+00:00,en,Twitter for Android,366585197,0,0,0,0
1.54E+18,"RT @SpokespersonCHN: Jeffrey Sachs, Chair of the Lancet COVID-19 Commission, said he is ""pretty convinced it came out of US lab biotechnolo…",2022-07-04 16:27:38+00:00,en,Twitter for iPhone,488698254,443,0,0,0
1.54E+18,RT @AlertaNews24: 🇵🇪 | URGENTE - CORONAVIRUS: Ministerio de salud de Perú vuelva a ordenar el uso obligatorio de mascarillas en espacios ab…,2022-07-04 16:27:38+00:00,es,Twitter for Android,41392784,199,0,0,0
1.54E+18,RT @UlsterUni: 🎓 Congratulations to Dr Patricia Donnelly OBE who has received an honorary doctorate for her role in leading the successful…,2022-07-04 16:27:38+00:00,en,Twitter for Android,526335831,9,0,0,0
1.54E+18,"Ma soprattutto non cacatemi il cazzo con la storia della diffusione del covid, quando contemporaneamente si consentono questi meeting https://t.co/FXT6F6rRcT",2022-07-04 16:27:38+00:00,it,Twitter for iPhone,492555583,0,0,0,0
1.54E+18,"RT @Cambiacasacca: Ormai col covid siamo ai livelli di vanna marchi nei tempi d'oro. Comprati il sale, se non funziona comprati il rito, se…",2022-07-04 16:27:38+00:00,it,Twitter for Android,9.70E+17,261,0,0,0
1.54E+18,"RT @GVDBossche: Don't vaccinate your children with covid-vaccines! Ever! 

https://t.co/dLeHILheeM",2022-07-04 16:27:38+00:00,en,Twitter for Android,3330036260,2550,0,0,0
1.54E+18,"Jesus será que isso é ressaca, doença do rato ou covid?",2022-07-04 16:27:38+00:00,pt,Twitter for Android,2551211479,0,0,0,0
1.54E+18,Covid / hype pour les films / mauvaise promotion https://t.co/WcyfOAAYyW,2022-07-04 16:27:38+00:00,fr,Twitter for iPhone,1.06E+18,0,0,0,0
1.54E+18,"La storia si ripete, anche ante-covid successe tutto questo (ricordo le proteste per il fratino), non andrei al #JovaBitchParty manco se mi regalassero il biglietto, anche se ad agosto viene proprio a due passi da casa mia. Il biglietto lo venderei 😒 https://t.co/Pi0sVvZOu5",2022-07-04 16:27:38+00:00,it,Twitter Web App,4692710384,0,0,0,0
1.54E+18,RT @jennybethm: BREAKING: The Biden administration has announced a $3.2 billion deal to purchase 105 million doses of Pfizer’s COVID-19 vac…,2022-07-04 16:27:38+00:00,en,Twitter Web App,15968478,1237,0,0,0
1.54E+18,"RT @MResidencies: , «lamentablemente, el 89% de las investigaciones penales se han archivado«;  https://t.co/ubCwS7TgJd",2022-07-04 16:27:38+00:00,es,Twitter Web App,600412242,3,0,0,0
1.54E+18,RT @Timberdoodle20: @KathieKaneW @Bob_Wachter Ba 5 is incredibly transmissible! My niece work in a Hospital and hadn’t had COVID until a co…,2022-07-04 16:27:38+00:00,en,Twitter Web App,220576066,11,0,0,0
1.54E+18,"RT @VBrisach: A ver @cucagamarra que el viaje de Irene Montero y el de Ayuso han sido la misma semana, con la diferencia de que en la comun…",2022-07-04 16:27:38+00:00,es,Twitter Web App,1.36E+18,2,0,0,0
1.54E+18,"RT @ladyonorato: SPAGNA: Non c'è mai stato un tasso di decessi così alto in maggio e giugno negli over 75, tutti tridosati. Il 66% sono don…",2022-07-04 16:27:37+00:00,it,Twitter Web App,601002147,247,0,0,0
1.54E+18,qpedo ya todos tienen covid,2022-07-04 16:27:37+00:00,es,Twitter for iPhone,1.44E+18,0,1,1,0
1.54E+18,"RT @ITVNewsPolitics: 'Yes'

@Keir_Starmer confirms to @Peston that he is still planning to resign as Labour leader if he's fined by Durham…",2022-07-04 16:27:37+00:00,en,Twitter for iPhone,583853527,30,0,0,0
1.54E+18,@JManadon @boris_backing He will probably have covid again to get out of it ......,2022-07-04 16:27:36+00:00,en,Twitter Web App,103576640,0,0,0,0
1.54E+18,RT @drclairetaylor: 14/ I have written before that Covid is a vascular disease,2022-07-04 16:27:36+00:00,en,Twitter Web App,274902685,543,0,0,0
1.54E+18,"@Deanna_Gowland Hope you recover soon 🙏
Summer ain't gonna be a movie with covid 💯",2022-07-04 16:27:36+00:00,en,Twitter for Android,8.10E+17,0,0,0,0
1.54E+18,"RT @Mounotella: #Braun, nommé à la santé, est le chef de pôle du service des urgences du CHR Mets-Thionville qui a obtenu le pire bilan de…",2022-07-04 16:27:36+00:00,fr,Twitter Web App,1.32E+18,1005,0,0,0
1.54E+18,RT @Ing__ro: 1. 2017: 7000 ontslagen in de thuiszorg. 2. 2020 mensen in verpleeghuizen niet tegen Covid beschermd 3. 2022 meer ontslagen in…,2022-07-04 16:27:36+00:00,nl,Twitter for iPhone,3300215349,11,0,0,0
1.54E+18,"I hope those folks who took the covid-19 vaccine are going to be okay.
#COVID19",2022-07-04 16:27:36+00:00,en,Twitter Web App,1.52E+18,0,0,0,0
1.54E+18,"RT @AmitAryaMD: Data until June 30th, 2022. 

Source: https://t.co/lgy2ojiocK",2022-07-04 16:27:36+00:00,en,Twitter for Android,8.64E+17,8,0,0,0
1.54E+18,@susanevans349 @GMB @DrHilaryJones If people didn’t walk about with covid when they know they have then it wouldn’t be so threatening to us older people but who gives a flying f*** about the over 60’s anyway?!!!😡😡😡😡,2022-07-04 16:27:36+00:00,en,Twitter for iPhone,1.49E+18,0,0,0,0
1.54E+18,Teraz to już na pewno wszyscy umrzemy🙉😂🤡🤷‍♂️ https://t.co/wdb7JEls6A,2022-07-04 16:27:36+00:00,pl,Twitter for iPhone,2987407712,0,0,0,0
1.54E+18,"RT @fratotolo2: La signora supervaccinata ha avuto il Covid, ma gli scemi sono i non vaccinati 😁 https://t.co/LuNhwexFUJ",2022-07-04 16:27:35+00:00,it,Twitter for iPhone,1.41E+18,88,0,0,0
1.54E+18,RT @avtorresp: El edificio anexo del Hosp. La Candelaria es un ejemplo más de cómo debemos seguir mejorando servicios y aliviando la carga…,2022-07-04 16:27:35+00:00,es,Twitter for iPad,2223225884,26,0,0,0
1.54E+18,Valë e re Covid-19 në shtator? Biontech dhe Pfizer marrin porosi miliarda euro nga SHBA https://t.co/MpEJgmdnnU,2022-07-04 16:27:35+00:00,et,WordPress.com,471512182,0,0,0,0
1.54E+18,"RT @DrEliDavid: RIP evidence-based medicine ⚰️

https://t.co/k6MCuFxdKh https://t.co/aguyLgduXd",2022-07-04 16:27:35+00:00,en,Twitter for iPhone,39877097,516,0,0,0
1.54E+18,"RT @RenatoVenditti1: Se non lo capite adesso non lo capirete mai più.
#Covid_19 https://t.co/wdUGW5k4bl",2022-07-04 16:27:35+00:00,it,Twitter for Android,287566348,7,0,0,0
1.54E+18,"RT @MJ_007Club: Kanhaiya Lal &amp; Nazim's friendship:

Kanhaiya lent money to Nazim to help Nazim's dad run his shop &amp; also when his abbu’s sh…",2022-07-04 16:27:35+00:00,en,Twitter for Android,9.24E+17,2026,0,0,0
1.54E+18,"RT @narendramodi: Technology has played a vital role in fighting the once in a century COVID-19 pandemic. Thanks to technology, the pace of…",2022-07-04 16:27:35+00:00,en,Twitter for Android,7.01E+17,809,0,0,0
1.54E+18,"RT @PierrePoilievre: Time to listen to the medical doctors, not the spin doctors.

End COVID mandates now.

Help the cause: https://t.co/iL…",2022-07-04 16:27:34+00:00,en,Twitter for Android,44956964,75,0,0,0
1.54E+18,"@PrimeVideoBR The boys critica inúmeros aspectos da sociedade, como o pink money e o negacionismo do covid. Qual crítica que vocês  nunca haviam pensado antes e só se deram conta durante a realização da série?",2022-07-04 16:27:34+00:00,pt,Twitter for Android,8.16E+17,0,0,0,0
1.54E+18,RT @AmitAryaMD: Maybe…just maybe…we should stop pretending that COVID is over...and actually do something? https://t.co/hcwpRkRjmC,2022-07-04 16:27:34+00:00,en,Twitter Web App,12959322,145,0,0,0
1.54E+18,"RT @QueeniePi: Novak Djokovic, Tenniskönig der Ungeimpften, spielt sich in Wimbledon locker in die zweite Turnierwoche. Ironie des Schicksa…",2022-07-04 16:27:34+00:00,de,Twitter for Android,1.48E+18,33,0,0,0
1.54E+18,RT @jorgeleonsdd: @omneco @Minsa_Peru Desde el comienzo el Covid se usó políticamente…,2022-07-04 16:27:34+00:00,es,Twitter for Android,285981950,1,0,0,0
1.54E+18,"RT @dax_christensen: Canadians will require a COVID booster every nine months, says health minister: ‘We will never be fully vaccinated aga…",2022-07-04 16:27:34+00:00,en,Twitter for iPhone,1.44E+18,87,0,0,0
1.54E+18,"RT @SAW_BW: Zum heutigen Ärzte-Space als Info das zusätzliche Merkblatt, das unsere Praxis-Patienten bei Covid-Impfung ausgehändigt bekamen…",2022-07-04 16:27:34+00:00,de,Twitter for Android,2727956355,3,0,0,0
1.54E+18,"RT @LarryRohan9: Unos pibes sin experiencia en un laboratorio donde el jefe es Dalas, el Covid se va a quedar en un chiste https://t.co/N9c…",2022-07-04 16:27:34+00:00,es,Twitter for Android,1.02E+18,1775,0,0,0
1.54E+18,"RT @Wings_Level: So let me get this straight.

Hunter’s laptop is real and not Russian disinfo, Covid came from a lab in China and not a ma…",2022-07-04 16:27:34+00:00,en,Twitter for iPhone,2249555677,2388,0,0,0
1.54E+18,RT @lisa_liberal: David Allen Grier was right this is the new Klan. Klan 2.0 changed their hoods to masks. I bet everyone of them was again…,2022-07-04 16:27:33+00:00,en,Twitter for iPhone,1.54E+18,131,0,0,0
1.54E+18,"RT @Mikhail38757727: 62,000 vaccine injuries in New Zealand .
But just ignore it and keep trusting Jacinda Ardern, your single source of tr…",2022-07-04 16:27:33+00:00,en,Twitter for Android,2988153540,845,0,0,0
1.54E+18,@TomLaBotte Mon covid il a un baggy,2022-07-04 16:27:33+00:00,it,Twitter for Android,9.87E+17,0,0,0,0
1.54E+18,"@KathMLee1 Jesus. I was looking at the childhood 💉 schedule. Aside from the regular 4 shots 6 mth olds get, they’re now expected to start either a 2 or 3 shot Covid series and then a 2 part flu series (as it’s their first flu shots). Their poor little bodies will be so overwhelmed. 😔😔",2022-07-04 16:27:33+00:00,en,Twitter for iPhone,9.26E+17,0,0,0,0
1.54E+18,"@69fstop @MeurerCommunity @WalshEllen10 @JohnAALogan @KatieJ04560306 @DeLuisa7 @FrontlineFree @JPAOL11 @Juzwik @beholdcosmicwav @kishkitsch @WinterOakPress @ne_na_ni_na_na Here's 1,000 studies, kid...

https://t.co/bYWQC3B3Bc",2022-07-04 16:27:33+00:00,en,Twitter Web App,1.52E+18,0,0,1,0
